year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,7,26,15:24,43.0,1854.0,59.0,DL,N319US,1779,LGA,FLL,01:53,1076,15.0,24.0
2013,7,26,15:24,-6.0,1837.0,-3.0,DL,N362NW,1935,LGA,TPA,01:35,1010,15.0,24.0
2013,7,26,15:24,24.0,1836.0,41.0,AA,N5EYAA,1813,JFK,MCO,01:33,944,15.0,24.0
2013,7,26,15:26,-4.0,1630.0,-20.0,WN,N465WN,216,EWR,MDW,01:03,711,15.0,26.0
2013,7,26,15:27,38.0,1834.0,46.0,UA,N596UA,841,JFK,LAX,03:29,2475,15.0,27.0
2013,7,26,15:27,-2.0,1827.0,-13.0,UA,N37466,1151,EWR,SEA,03:41,2402,15.0,27.0
2013,7,26,15:30,-10.0,1732.0,22.0,MQ,N516MQ,3622,LGA,BNA,01:10,764,15.0,30.0
2013,7,26,15:31,11.0,1640.0,4.0,EV,N14562,4580,EWR,MKE,01:11,725,15.0,31.0
2013,7,26,15:33,-2.0,1836.0,-14.0,B6,N536JB,1729,JFK,RSW,01:41,1074,15.0,33.0
2013,7,26,15:34,14.0,1813.0,-1.0,UA,N14106,1600,EWR,LAX,03:19,2454,15.0,34.0
2013,7,26,15:36,23.0,1724.0,5.0,EV,N14188,4667,EWR,MSP,01:46,1008,15.0,36.0
2013,7,26,15:39,9.0,1917.0,22.0,AA,N359AA,85,JFK,SFO,03:54,2586,15.0,39.0
2013,7,26,15:40,-5.0,1918.0,12.0,DL,N959DL,1982,LGA,MIA,01:57,1096,15.0,40.0
2013,7,26,15:41,-4.0,1838.0,-22.0,AA,N319AA,133,JFK,LAX,03:19,2475,15.0,41.0
2013,7,26,15:41,12.0,1816.0,-5.0,B6,N793JB,573,EWR,TPA,01:33,997,15.0,41.0
2013,7,26,15:42,57.0,1644.0,41.0,EV,N14573,6049,EWR,IAD,00:42,212,15.0,42.0
2013,7,26,15:45,0.0,2007.0,2.0,DL,N3739P,4,JFK,SJU,02:17,1598,15.0,45.0
2013,7,26,15:45,26.0,1901.0,41.0,UA,N580UA,996,EWR,SFO,03:47,2565,15.0,45.0
2013,7,26,15:47,32.0,1855.0,39.0,DL,N998DL,2181,LGA,MCO,01:25,950,15.0,47.0
2013,7,26,15:48,13.0,1902.0,1.0,DL,N384DA,2280,JFK,FLL,01:52,1069,15.0,48.0
2013,7,26,15:48,-4.0,1820.0,-20.0,UA,N452UA,566,EWR,MCO,01:26,937,15.0,48.0
2013,7,26,15:49,20.0,1742.0,6.0,UA,N541UA,485,EWR,DEN,02:15,1605,15.0,49.0
2013,7,26,15:53,33.0,1801.0,51.0,AA,N494AA,341,LGA,ORD,01:22,733,15.0,53.0
2013,7,26,15:55,0.0,1730.0,-14.0,B6,N292JB,1105,JFK,ORD,01:23,740,15.0,55.0
2013,7,26,15:55,-9.0,1748.0,0.0,EV,N748EV,5432,LGA,BNA,01:07,764,15.0,55.0
2013,7,26,15:56,-4.0,1937.0,-1.0,DL,N710TW,141,JFK,SFO,03:51,2586,15.0,56.0
2013,7,26,15:56,-3.0,1722.0,-10.0,UA,N16217,1621,EWR,ORD,01:16,719,15.0,56.0
2013,7,26,15:58,-1.0,1703.0,-27.0,B6,N184JB,1734,JFK,BTV,00:47,266,15.0,58.0
2013,7,26,15:59,-1.0,2002.0,78.0,DL,N935DL,847,LGA,ATL,01:16,762,15.0,59.0
2013,7,26,16:00,0.0,1750.0,29.0,US,N749US,2181,LGA,DCA,00:44,214,16.0,0.0
2013,7,26,16:01,1.0,1829.0,-20.0,B6,N520JB,543,EWR,PBI,01:30,1023,16.0,1.0
2013,7,26,16:01,-4.0,1753.0,21.0,YV,N503MJ,3771,LGA,IAD,00:49,229,16.0,1.0
2013,7,26,16:02,2.0,1744.0,26.0,US,N952UW,2134,LGA,BOS,00:39,184,16.0,2.0
2013,7,26,16:04,-6.0,1813.0,13.0,AA,N491AA,343,LGA,ORD,01:20,733,16.0,4.0
2013,7,26,16:04,-1.0,1713.0,-27.0,AA,N3JJAA,1750,JFK,BOS,00:43,187,16.0,4.0
2013,7,26,16:05,-1.0,1913.0,4.0,B6,N584JB,283,JFK,MCO,01:29,944,16.0,5.0
2013,7,26,16:10,-5.0,1757.0,-8.0,9E,N914XJ,3400,JFK,MKE,01:09,745,16.0,10.0
2013,7,26,16:10,-5.0,1910.0,10.0,9E,N8940E,3926,JFK,SDF,01:10,662,16.0,10.0
2013,7,26,16:11,-9.0,1930.0,28.0,DL,N176DZ,843,JFK,ATL,01:15,760,16.0,11.0
2013,7,26,16:13,23.0,1812.0,7.0,WN,N719SW,262,EWR,DEN,02:24,1605,16.0,13.0
2013,7,26,16:15,30.0,1848.0,34.0,DL,N353NB,1705,LGA,MSY,01:53,1183,16.0,15.0
2013,7,26,16:20,25.0,1910.0,6.0,DL,N386DA,2459,JFK,MCO,01:24,944,16.0,20.0
2013,7,26,16:22,72.0,1800.0,85.0,MQ,N505MQ,3433,JFK,DCA,00:59,213,16.0,22.0
2013,7,26,16:22,11.0,1924.0,0.0,UA,N530UA,207,EWR,SFO,03:46,2565,16.0,22.0
2013,7,26,16:26,-9.0,1756.0,-19.0,B6,N323JB,2302,JFK,BUF,00:55,301,16.0,26.0
2013,7,26,16:26,36.0,1841.0,52.0,9E,N932XJ,3523,JFK,ORD,01:16,740,16.0,26.0
2013,7,26,16:29,24.0,1950.0,25.0,DL,N3731T,1394,JFK,PDX,03:31,2454,16.0,29.0
2013,7,26,16:29,-1.0,1955.0,-4.0,VX,N625VA,27,JFK,SFO,03:52,2586,16.0,29.0
2013,7,26,16:32,72.0,1832.0,51.0,EV,N13956,6002,EWR,SDF,01:02,642,16.0,32.0
2013,7,26,16:32,3.0,1955.0,28.0,B6,N629JB,1161,LGA,PBI,01:39,1035,16.0,32.0
2013,7,26,16:34,-1.0,1912.0,-26.0,B6,N527JB,89,JFK,SAN,03:19,2446,16.0,34.0
2013,7,26,16:36,141.0,1757.0,143.0,EV,N909EV,5712,JFK,IAD,00:50,228,16.0,36.0
2013,7,26,16:36,56.0,1803.0,60.0,US,N944UW,1607,LGA,PHL,00:31,96,16.0,36.0
2013,7,26,16:40,0.0,1811.0,-4.0,MQ,N928MQ,2949,JFK,BNA,01:17,765,16.0,40.0
2013,7,26,16:41,46.0,1840.0,60.0,WN,N767SW,493,LGA,STL,01:24,888,16.0,41.0
2013,7,26,16:43,58.0,1801.0,51.0,MQ,N534MQ,3694,EWR,ORD,01:11,719,16.0,43.0
2013,7,26,16:44,19.0,1810.0,2.0,DL,N345NB,402,JFK,BOS,00:43,187,16.0,44.0
2013,7,26,16:45,65.0,2008.0,70.0,UA,N555UA,257,JFK,SFO,03:57,2586,16.0,45.0
2013,7,26,16:49,-1.0,1907.0,8.0,DL,N351NB,1473,LGA,MEM,01:42,963,16.0,49.0
2013,7,26,16:50,55.0,1805.0,26.0,9E,N933XJ,3459,JFK,BNA,01:10,765,16.0,50.0
2013,7,26,16:53,-7.0,1838.0,15.0,US,N740UW,2183,LGA,DCA,00:52,214,16.0,53.0
2013,7,26,16:54,-6.0,2010.0,32.0,DL,N320US,1499,LGA,ATL,01:14,762,16.0,54.0
2013,7,26,16:54,-5.0,1819.0,-6.0,UA,N810UA,244,EWR,BOS,00:45,200,16.0,54.0
2013,7,26,16:58,-2.0,1948.0,-30.0,DL,N704X,1163,JFK,LAX,03:20,2475,16.0,58.0
2013,7,26,16:58,59.0,2015.0,53.0,DL,N334NW,1373,JFK,MIA,01:57,1089,16.0,58.0
2013,7,26,16:58,-7.0,1811.0,-34.0,B6,N318JB,1516,JFK,SYR,00:47,209,16.0,58.0
2013,7,26,16:58,-7.0,1905.0,10.0,AA,N4UCAA,345,LGA,ORD,01:20,733,16.0,58.0
2013,7,26,16:58,-7.0,1825.0,-45.0,AA,N3FVAA,1711,JFK,ORD,01:20,740,16.0,58.0
2013,7,26,16:59,29.0,1952.0,13.0,B6,N636JB,423,JFK,LAX,03:22,2475,16.0,59.0
2013,7,26,16:59,4.0,1959.0,-6.0,VX,N635VA,413,JFK,LAX,03:32,2475,16.0,59.0
2013,7,26,17:01,25.0,1831.0,26.0,B6,N324JB,918,JFK,BOS,00:44,187,17.0,1.0
2013,7,26,17:01,1.0,1824.0,-21.0,MQ,N617MQ,3216,JFK,ORF,00:47,290,17.0,1.0
2013,7,26,17:02,142.0,2023.0,154.0,DL,N969DL,1902,LGA,PBI,01:37,1035,17.0,2.0
2013,7,26,17:02,-3.0,2008.0,-12.0,AA,N3JNAA,1999,EWR,MIA,01:58,1085,17.0,2.0
2013,7,26,17:02,3.0,2015.0,3.0,UA,N37462,1284,EWR,SFO,03:55,2565,17.0,2.0
2013,7,26,17:03,-3.0,2101.0,-10.0,B6,N566JB,803,JFK,SJU,02:04,1598,17.0,3.0
2013,7,26,17:04,-1.0,1934.0,-1.0,UA,N25705,1418,EWR,DEN,02:26,1605,17.0,4.0
2013,7,26,17:07,-5.0,2003.0,-19.0,UA,N76522,1078,EWR,SAT,02:09,1569,17.0,7.0
2013,7,26,17:08,23.0,1851.0,36.0,WN,N457WN,2625,LGA,MDW,01:08,725,17.0,8.0
2013,7,26,17:08,-2.0,2033.0,-2.0,UA,N525UA,769,JFK,SFO,03:50,2586,17.0,8.0
2013,7,26,17:09,10.0,1951.0,32.0,DL,N327NB,2042,EWR,ATL,01:10,746,17.0,9.0
2013,7,26,17:09,14.0,1959.0,19.0,UA,N526UA,483,EWR,LAX,03:15,2454,17.0,9.0
2013,7,26,17:10,11.0,1856.0,33.0,EV,N17138,4091,EWR,IAD,00:44,212,17.0,10.0
2013,7,26,17:10,-1.0,2027.0,-12.0,B6,N789JB,167,JFK,OAK,03:53,2576,17.0,10.0
2013,7,26,17:11,86.0,1928.0,82.0,DL,N944DN,1942,EWR,ATL,01:00,746,17.0,11.0
2013,7,26,17:12,-8.0,1827.0,-23.0,MQ,N823MQ,3365,JFK,DCA,00:43,213,17.0,12.0
2013,7,26,17:16,36.0,1834.0,21.0,9E,N832AY,4013,JFK,PHL,00:26,94,17.0,16.0
2013,7,26,17:18,18.0,1918.0,32.0,UA,N37290,1424,LGA,ORD,01:17,733,17.0,18.0
2013,7,26,17:20,0.0,1954.0,-17.0,UA,N17133,1109,EWR,MCO,01:22,937,17.0,20.0
2013,7,26,17:21,40.0,2009.0,56.0,EV,N13975,3854,EWR,ATL,01:18,746,17.0,21.0
2013,7,26,17:22,-7.0,2052.0,-3.0,VX,N522VA,193,EWR,SFO,03:54,2565,17.0,22.0
2013,7,26,17:25,20.0,2008.0,4.0,DL,N3746H,503,JFK,SAN,03:10,2446,17.0,25.0
2013,7,26,17:25,75.0,2020.0,95.0,MQ,N525MQ,3357,LGA,ATL,01:12,762,17.0,25.0
2013,7,26,17:26,66.0,2033.0,70.0,B6,N608JB,1117,LGA,TPA,01:37,1010,17.0,26.0
2013,7,26,17:29,94.0,1938.0,92.0,EV,N27200,4328,EWR,MSY,01:55,1167,17.0,29.0
2013,7,26,17:29,-1.0,2106.0,-4.0,DL,N706TW,841,JFK,SFO,03:53,2586,17.0,29.0
2013,7,26,17:29,0.0,2059.0,14.0,UA,N38467,1100,EWR,SEA,03:47,2402,17.0,29.0
2013,7,26,17:29,-6.0,2015.0,-32.0,UA,N38443,1266,EWR,LAX,03:06,2454,17.0,29.0
2013,7,26,17:31,22.0,2011.0,17.0,B6,N517JB,327,EWR,MCO,01:25,937,17.0,31.0
2013,7,26,17:31,55.0,1911.0,43.0,EV,N14991,4411,EWR,MEM,01:32,946,17.0,31.0
2013,7,26,17:31,1.0,2026.0,35.0,F9,N209FR,837,LGA,DEN,02:30,1620,17.0,31.0
2013,7,26,17:31,32.0,1914.0,41.0,UA,N449UA,708,EWR,ORD,01:15,719,17.0,31.0
2013,7,26,17:33,-2.0,2053.0,5.0,B6,N794JB,263,JFK,SEA,03:45,2422,17.0,33.0
2013,7,26,17:34,5.0,1842.0,-6.0,B6,N179JB,1438,JFK,MVY,00:44,173,17.0,34.0
2013,7,26,17:34,95.0,1925.0,106.0,EV,N13965,5841,EWR,STL,01:30,872,17.0,34.0
2013,7,26,17:35,5.0,1859.0,11.0,B6,N294JB,2580,EWR,BOS,00:46,200,17.0,35.0
2013,7,26,17:36,28.0,2021.0,56.0,UA,N587UA,509,LGA,DEN,02:30,1620,17.0,36.0
2013,7,26,17:37,-3.0,2044.0,29.0,WN,N766SW,345,LGA,DEN,02:51,1620,17.0,37.0
2013,7,26,17:39,-3.0,1900.0,-8.0,UA,N14704,1136,EWR,BOS,00:43,200,17.0,39.0
2013,7,26,17:43,-2.0,2050.0,40.0,DL,N385DN,884,LGA,DEN,02:46,1620,17.0,43.0
2013,7,26,17:44,-1.0,2107.0,-3.0,AA,N3GLAA,1611,LGA,MIA,01:47,1096,17.0,44.0
2013,7,26,17:45,10.0,2043.0,-25.0,DL,N624AG,1543,JFK,SEA,03:32,2422,17.0,45.0
2013,7,26,17:45,60.0,1900.0,53.0,EV,N16951,4511,EWR,ROC,00:42,246,17.0,45.0
2013,7,26,17:47,-1.0,2049.0,14.0,B6,N639JB,299,LGA,MCO,01:31,950,17.0,47.0
2013,7,26,17:49,14.0,1926.0,11.0,WN,N466WN,19,EWR,STL,01:23,872,17.0,49.0
2013,7,26,17:50,15.0,2034.0,4.0,AA,N3CNAA,145,JFK,SAN,03:18,2446,17.0,50.0
2013,7,26,17:52,-3.0,1902.0,-19.0,B6,N374JB,1407,JFK,IAD,00:47,228,17.0,52.0
2013,7,26,17:52,-8.0,1933.0,18.0,US,N763US,2185,LGA,DCA,00:49,214,17.0,52.0
2013,7,26,17:55,-5.0,1934.0,21.0,US,N949UW,2138,LGA,BOS,00:38,184,17.0,55.0
2013,7,26,17:57,-8.0,1946.0,-4.0,AA,N3BVAA,353,LGA,ORD,01:13,733,17.0,57.0
2013,7,26,17:57,-3.0,2048.0,-14.0,B6,N640JB,359,JFK,BUR,03:26,2465,17.0,57.0
2013,7,26,17:58,3.0,2117.0,-3.0,AA,N336AA,177,JFK,SFO,03:55,2586,17.0,58.0
2013,7,26,17:58,-2.0,2005.0,19.0,UA,N33714,1455,LGA,ORD,01:11,733,17.0,58.0
2013,7,26,17:59,0.0,2048.0,-10.0,UA,N595UA,535,JFK,LAX,03:21,2475,17.0,59.0
2013,7,26,18:01,26.0,1933.0,27.0,DL,N360NW,2383,LGA,PWM,00:45,269,18.0,1.0
2013,7,26,18:05,31.0,2049.0,53.0,FL,N279AT,771,LGA,ATL,01:07,762,18.0,5.0
2013,7,26,18:08,90.0,1939.0,88.0,EV,N14916,4300,EWR,RIC,00:47,277,18.0,8.0
2013,7,26,18:13,-17.0,1948.0,-7.0,MQ,N720MQ,3486,LGA,BNA,01:09,764,18.0,13.0
2013,7,26,18:14,14.0,2154.0,75.0,DL,N557NW,61,LGA,ATL,01:08,762,18.0,14.0
2013,7,26,18:15,0.0,2118.0,-17.0,DL,N199DN,17,JFK,LAX,03:45,2475,18.0,15.0
2013,7,26,18:16,-3.0,2047.0,-31.0,B6,N534JB,153,JFK,PBI,01:32,1028,18.0,16.0
2013,7,26,18:19,63.0,1924.0,36.0,B6,N304JB,408,JFK,PWM,00:49,273,18.0,19.0
2013,7,26,18:20,5.0,1956.0,11.0,WN,N778SW,2603,LGA,BNA,01:10,764,18.0,20.0
2013,7,26,18:20,-2.0,2147.0,-8.0,UA,N27421,1141,EWR,SFO,03:44,2565,18.0,20.0
2013,7,26,18:22,-3.0,2140.0,-7.0,AS,N419AS,7,EWR,SEA,03:42,2402,18.0,22.0
2013,7,26,18:22,22.0,2047.0,42.0,MQ,N711MQ,3402,LGA,TVC,01:01,655,18.0,22.0
2013,7,26,18:23,-7.0,1926.0,-14.0,MQ,N661MQ,3044,JFK,BWI,00:37,184,18.0,23.0
2013,7,26,18:24,59.0,1947.0,57.0,EV,N13994,4187,EWR,BNA,01:12,748,18.0,24.0
2013,7,26,18:25,-5.0,2018.0,3.0,AA,N521AA,2019,LGA,STL,01:29,888,18.0,25.0
2013,7,26,18:26,-4.0,2042.0,-13.0,WN,N7704B,1454,EWR,MSY,01:55,1167,18.0,26.0
2013,7,26,18:26,1.0,2145.0,14.0,UA,N18220,1595,EWR,SNA,03:59,2434,18.0,26.0
2013,7,26,18:27,2.0,2217.0,56.0,UA,N74856,1165,EWR,LAX,03:07,2454,18.0,27.0
2013,7,26,18:28,-2.0,2146.0,1.0,AA,N3CWAA,119,EWR,LAX,03:25,2454,18.0,28.0
2013,7,26,18:30,6.0,2112.0,-17.0,B6,N624JB,1013,JFK,LGB,03:20,2465,18.0,30.0
2013,7,26,18:30,30.0,2202.0,32.0,B6,N705JB,415,JFK,SFO,03:49,2586,18.0,30.0
2013,7,26,18:32,-3.0,2059.0,13.0,DL,N373NW,2019,LGA,MSP,01:57,1020,18.0,32.0
2013,7,26,18:32,33.0,2129.0,23.0,DL,N984DL,1585,LGA,MCO,01:25,950,18.0,32.0
2013,7,26,18:32,24.0,2135.0,68.0,UA,N425UA,525,EWR,DEN,02:44,1605,18.0,32.0
2013,7,26,18:35,5.0,2159.0,4.0,UA,N505UA,389,JFK,SFO,03:55,2586,18.0,35.0
2013,7,26,18:36,-2.0,1947.0,-30.0,B6,N328JB,1202,JFK,BUF,00:52,301,18.0,36.0
2013,7,26,18:38,-2.0,2143.0,-11.0,UA,N485UA,353,EWR,TPA,01:42,997,18.0,38.0
2013,7,26,18:39,34.0,2133.0,53.0,DL,N382DA,569,JFK,ATL,01:06,760,18.0,39.0
2013,7,26,18:40,20.0,2019.0,7.0,UA,N813UA,983,EWR,ORD,01:19,719,18.0,40.0
2013,7,26,18:42,42.0,2014.0,44.0,WN,N940WN,625,EWR,MDW,01:08,711,18.0,42.0
2013,7,26,18:42,42.0,2225.0,66.0,UA,N536UA,212,EWR,SFO,03:55,2565,18.0,42.0
2013,7,26,18:42,61.0,2141.0,64.0,UA,N37465,1161,EWR,SAN,03:13,2425,18.0,42.0
2013,7,26,18:50,25.0,2115.0,43.0,DL,N326NB,1715,LGA,MSY,01:54,1183,18.0,50.0
2013,7,26,18:50,25.0,2146.0,20.0,DL,N371DA,2370,LGA,PBI,01:33,1035,18.0,50.0
2013,7,26,18:51,-8.0,2125.0,4.0,FL,N950AT,778,LGA,ATL,01:07,762,18.0,51.0
2013,7,26,18:53,18.0,2210.0,15.0,AA,N3HCAA,269,JFK,SEA,03:42,2422,18.0,53.0
2013,7,26,18:53,-2.0,2217.0,2.0,VX,N634VA,29,JFK,SFO,03:58,2586,18.0,53.0
2013,7,26,18:55,25.0,2143.0,3.0,B6,N746JB,305,EWR,FLL,01:30,1065,18.0,55.0
2013,7,26,18:55,0.0,2214.0,9.0,VX,N526VA,169,EWR,LAX,03:34,2454,18.0,55.0
2013,7,26,18:56,1.0,2100.0,10.0,MQ,N535MQ,3349,LGA,MSP,01:39,1020,18.0,56.0
2013,7,26,18:56,7.0,2142.0,-3.0,UA,N75433,1417,EWR,PBI,01:26,1023,18.0,56.0
2013,7,26,18:57,-3.0,2124.0,-46.0,DL,N387DA,2159,JFK,MCO,01:18,944,18.0,57.0
2013,7,26,18:57,-3.0,2201.0,-15.0,DL,N713TW,1643,JFK,SEA,03:28,2422,18.0,57.0
2013,7,26,18:57,-3.0,2015.0,3.0,US,N954UW,2140,LGA,BOS,00:38,184,18.0,57.0
2013,7,26,19:01,92.0,2027.0,92.0,EV,N13913,4224,EWR,MKE,01:10,725,19.0,1.0
2013,7,26,19:03,3.0,2241.0,15.0,DL,N398DA,2007,JFK,PDX,03:34,2454,19.0,3.0
2013,7,26,19:05,0.0,2100.0,-8.0,9E,N904XJ,3525,JFK,ORD,01:19,740,19.0,5.0
2013,7,26,19:07,7.0,2249.0,9.0,DL,N707TW,1465,JFK,SFO,03:52,2586,19.0,7.0
2013,7,26,19:07,7.0,2031.0,1.0,US,N766US,2187,LGA,DCA,00:39,214,19.0,7.0
2013,7,26,19:08,-2.0,2210.0,4.0,UA,N511UA,543,EWR,LAX,03:20,2454,19.0,8.0
2013,7,26,19:10,45.0,2103.0,58.0,MQ,N503MQ,3134,EWR,ORD,01:13,719,19.0,10.0
2013,7,26,19:11,1.0,2047.0,-9.0,EV,N398CA,5038,LGA,BHM,01:14,866,19.0,11.0
2013,7,26,19:11,-5.0,2142.0,-32.0,B6,N656JB,883,JFK,MCO,01:21,944,19.0,11.0
2013,7,26,19:15,10.0,2053.0,-4.0,UA,N851UA,515,EWR,ORD,01:18,719,19.0,15.0
2013,7,26,19:20,31.0,2118.0,14.0,EV,N13118,4453,EWR,MCI,01:48,1092,19.0,20.0
2013,7,26,19:20,-10.0,2050.0,-1.0,EV,N877AS,5769,LGA,IAD,00:48,229,19.0,20.0
2013,7,26,19:20,0.0,2058.0,-2.0,AA,N3AVAA,361,LGA,ORD,01:16,733,19.0,20.0
2013,7,26,19:24,-6.0,2238.0,14.0,DL,N3732J,1485,LGA,MCO,01:29,950,19.0,24.0
2013,7,26,19:24,134.0,2224.0,129.0,AA,N327AA,181,JFK,LAX,03:17,2475,19.0,24.0
2013,7,26,19:25,15.0,2220.0,-18.0,DL,N348NB,1091,JFK,SAT,02:11,1587,19.0,25.0
2013,7,26,19:25,-5.0,2233.0,1.0,DL,N908DE,1435,LGA,TPA,01:39,1010,19.0,25.0
2013,7,26,19:26,-4.0,2044.0,-5.0,EV,N836AS,5714,JFK,IAD,00:45,228,19.0,26.0
2013,7,26,19:27,27.0,2142.0,-1.0,DL,N393DA,2454,JFK,DEN,02:20,1626,19.0,27.0
2013,7,26,19:28,-4.0,2202.0,-26.0,B6,N524JB,225,JFK,TPA,01:36,1005,19.0,28.0
2013,7,26,19:29,9.0,2302.0,24.0,UA,N825UA,312,EWR,PDX,03:51,2434,19.0,29.0
2013,7,26,19:30,10.0,2040.0,-5.0,AA,N3HHAA,1762,JFK,BOS,00:42,187,19.0,30.0
2013,7,26,19:33,-3.0,2234.0,1.0,B6,N503JB,1271,LGA,FLL,01:40,1076,19.0,33.0
2013,7,26,19:33,145.0,2126.0,158.0,EV,N13989,4202,EWR,STL,01:30,872,19.0,33.0
2013,7,26,19:34,79.0,2227.0,101.0,DL,N363NB,926,EWR,ATL,01:09,746,19.0,34.0
2013,7,26,19:35,70.0,2151.0,102.0,EV,N718EV,5207,LGA,BGR,00:55,378,19.0,35.0
2013,7,26,19:35,0.0,2212.0,-11.0,9E,N930XJ,3429,JFK,JAX,01:13,828,19.0,35.0
2013,7,26,19:36,-4.0,2243.0,-12.0,B6,N706JB,161,JFK,SMF,03:46,2521,19.0,36.0
2013,7,26,19:36,31.0,2104.0,19.0,WN,N275WN,542,LGA,MKE,01:03,738,19.0,36.0
2013,7,26,19:36,6.0,2323.0,19.0,UA,N17229,1481,EWR,SFO,03:48,2565,19.0,36.0
2013,7,26,19:37,7.0,2129.0,17.0,9E,N602LR,3385,JFK,BOS,00:43,187,19.0,37.0
2013,7,26,19:37,22.0,2218.0,-12.0,AA,N339AA,21,JFK,LAX,03:10,2475,19.0,37.0
2013,7,26,19:39,-3.0,2109.0,9.0,EV,N11189,4373,EWR,DCA,00:44,199,19.0,39.0
2013,7,26,19:39,44.0,2305.0,49.0,B6,N715JB,669,JFK,SJC,03:54,2569,19.0,39.0
2013,7,26,19:41,11.0,2202.0,-13.0,DL,N368NW,2041,JFK,ATL,01:06,760,19.0,41.0
2013,7,26,19:41,260.0,2218.0,280.0,UA,N578UA,745,LGA,DEN,02:29,1620,19.0,41.0
2013,7,26,19:42,-8.0,2129.0,-1.0,AA,N493AA,363,LGA,ORD,01:13,733,19.0,42.0
2013,7,26,19:45,5.0,2158.0,8.0,EV,N11113,4543,EWR,DSM,01:54,1017,19.0,45.0
2013,7,26,19:46,46.0,2233.0,61.0,DL,N943DL,947,LGA,ATL,01:11,762,19.0,46.0
2013,7,26,19:47,82.0,2306.0,93.0,UA,N446UA,236,EWR,MIA,01:40,1085,19.0,47.0
2013,7,26,19:48,42.0,2106.0,34.0,UA,N17730,1116,EWR,BOS,00:43,200,19.0,48.0
2013,7,26,19:51,52.0,2219.0,32.0,B6,N569JB,711,JFK,LAS,03:02,2248,19.0,51.0
2013,7,26,19:54,-7.0,2253.0,-12.0,VX,N835VA,415,JFK,LAX,03:33,2475,19.0,54.0
2013,7,26,19:56,-4.0,2302.0,-13.0,AA,N3GFAA,1709,LGA,MIA,01:41,1096,19.0,56.0
2013,7,26,19:56,-4.0,2235.0,10.0,MQ,N6EAMQ,3662,LGA,ATL,01:09,762,19.0,56.0
2013,7,26,19:58,57.0,2248.0,35.0,B6,N284JB,201,JFK,FLL,01:40,1069,19.0,58.0
2013,7,26,19:58,-2.0,2136.0,0.0,UA,N13718,1128,LGA,ORD,01:12,733,19.0,58.0
2013,7,26,20:01,1.0,2144.0,3.0,DL,N904DE,975,LGA,PIT,00:53,335,20.0,1.0
2013,7,26,20:03,-4.0,2239.0,-20.0,B6,N531JB,1505,JFK,ABQ,02:50,1826,20.0,3.0
2013,7,26,20:05,5.0,2129.0,17.0,US,N952UW,2142,LGA,BOS,00:41,184,20.0,5.0
2013,7,26,20:06,41.0,2248.0,52.0,EV,N19554,4152,EWR,ATL,01:11,746,20.0,6.0
2013,7,26,20:07,107.0,2249.0,68.0,DL,N6704Z,83,JFK,MIA,01:32,1089,20.0,7.0
2013,7,26,20:10,45.0,2327.0,44.0,DL,N900DE,2139,LGA,MIA,01:42,1096,20.0,10.0
2013,7,26,20:12,184.0,2138.0,181.0,EV,N14974,5824,EWR,ORF,00:50,284,20.0,12.0
2013,7,26,20:13,34.0,2309.0,35.0,UA,N75435,1555,EWR,SAN,03:11,2425,20.0,13.0
2013,7,26,20:15,45.0,2326.0,47.0,DL,N317US,1854,LGA,FLL,01:38,1076,20.0,15.0
2013,7,26,20:16,37.0,2345.0,55.0,UA,N495UA,215,EWR,SEA,03:41,2402,20.0,16.0
2013,7,26,20:21,2.0,2321.0,-11.0,UA,N75429,1680,EWR,MIA,01:37,1085,20.0,21.0
2013,7,26,20:22,22.0,2315.0,9.0,UA,N471UA,436,EWR,FLL,01:38,1065,20.0,22.0
2013,7,26,20:23,23.0,2307.0,-3.0,DL,N958DL,2391,JFK,TPA,01:34,1005,20.0,23.0
2013,7,26,20:24,83.0,2143.0,79.0,EV,N14179,4131,EWR,RIC,00:46,277,20.0,24.0
2013,7,26,20:24,-6.0,2154.0,-17.0,9E,N825AY,4127,JFK,IAD,00:45,228,20.0,24.0
2013,7,26,20:25,0.0,2312.0,-12.0,UA,N557UA,771,JFK,LAX,03:21,2475,20.0,25.0
2013,7,26,20:26,56.0,2154.0,49.0,EV,N16911,4191,EWR,BNA,01:09,748,20.0,26.0
2013,7,26,20:26,-4.0,2124.0,-42.0,9E,N925XJ,3395,JFK,DCA,00:39,213,20.0,26.0
2013,7,26,20:28,28.0,2313.0,43.0,DL,N965DL,1147,LGA,ATL,01:06,762,20.0,28.0
2013,7,26,20:28,-2.0,2211.0,0.0,EV,N608QX,5048,LGA,RIC,00:51,292,20.0,28.0
2013,7,26,20:29,-1.0,2131.0,-25.0,9E,N8492C,4218,JFK,PHL,00:25,94,20.0,29.0
2013,7,26,20:31,31.0,2146.0,17.0,B6,N266JB,418,JFK,BOS,00:42,187,20.0,31.0
2013,7,26,20:33,3.0,2136.0,-26.0,9E,N8794B,4079,JFK,BWI,00:38,184,20.0,33.0
2013,7,26,20:33,26.0,53.0,54.0,UA,N78438,1244,EWR,SJU,02:11,1608,20.0,33.0
2013,7,26,20:34,4.0,2203.0,8.0,WN,N770SA,1271,EWR,MDW,01:03,711,20.0,34.0
2013,7,26,20:34,13.0,2227.0,27.0,UA,N27722,1464,EWR,CLE,00:58,404,20.0,34.0
